source_url,strict_member_name,permissive_member_name,merged_member_name,strict_position_count,permissive_position_count,merged_position_count,strict_contact_count,permissive_contact_count,merged_contact_count,strict_education_count,permissive_education_count,merged_education_count,strict_research_area_count,permissive_research_area_count,merged_research_area_count,strict_activity_count,permissive_activity_count,merged_activity_count,strict_publication_count,permissive_publication_count,merged_publication_count,strict_news_count,permissive_news_count,merged_news_count,strict_research_areas,permissive_research_areas,permissive_strict_research_area_count,permissive_strict_research_areas,merged_research_areas,permissive_only_research_areas,strict_positions_preview,permissive_positions_preview,merged_positions_preview,strict_activity_preview,permissive_activity_preview,merged_activity_preview
https://profiles.ucalgary.ca/kevin-douglas-busche,Kevin Douglas Busche,Kevin Douglas Busche,Kevin Douglas Busche,8,8,8,1,1,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,multiple sclerosis,multiple sclerosis | research multiple sclerosis,0,,multiple sclerosis | research multiple sclerosis,research multiple sclerosis,Assistant Dean | Cumming School of Medicine | Neurologist,Assistant Dean | Cumming School of Medicine | Neurologist,Assistant Dean | Cumming School of Medicine | Neurologist,,,
https://profiles.ucalgary.ca/kimberley-smaniotto-holmes,Kimberley Smaniotto - Holmes,Kimberley Smaniotto - Holmes,Kimberley Smaniotto - Holmes,2,2,2,1,1,1,3,3,3,3,9,9,24,24,24,0,0,0,0,0,0,mental health research | learning with regard to learner profile | mindfulness in curriculum and learning,mental health research | learning with regard to learner profile | mindfulness in curriculum and learning | mental health | projects mindfulness and holistic well-being in curriculum teaching and learning dr | specific interest is the nexus between mindfulness and interdisciplinary literacy development | mindfulness and holistic well-being in curriculum teaching and learning dr | mindfulness and holistic well-being in curriculum teaching and learning | reflective learning journey with second year teachers,0,,mental health research | learning with regard to learner profile | mindfulness in curriculum and learning | mental health | projects mindfulness and holistic well-being in curriculum teaching and learning dr | specific interest is the nexus between mindfulness and interdisciplinary literacy development | mindfulness and holistic well-being in curriculum teaching and learning dr | mindfulness and holistic well-being in curriculum teaching and learning | reflective learning journey with second year teachers,mental health | projects mindfulness and holistic well-being in curriculum teaching and learning dr | specific interest is the nexus between mindfulness and interdisciplinary literacy development | mindfulness and holistic well-being in curriculum teaching and learning dr | mindfulness and holistic well-being in curriculum teaching and learning | reflective learning journey with second year teachers,Adjunct Assistant Professor | Werklund School of Education,Adjunct Assistant Professor | Werklund School of Education,Adjunct Assistant Professor | Werklund School of Education,"Dr. Holmes is interested in mindful pedagogy, educational neuroscience, story work and holistic well-being. Her research interests are language and literacy, story work and embodiment, narrative and p | Teacher Education Dissertation Award, Canadian Association of Teacher Education . 2016 | Three minute thesis gold and people's choice award, University of Calgary . 2015","Dr. Holmes is interested in mindful pedagogy, educational neuroscience, story work and holistic well-being. Her research interests are language and literacy, story work and embodiment, narrative and p | Teacher Education Dissertation Award, Canadian Association of Teacher Education . 2016 | Three minute thesis gold and people's choice award, University of Calgary . 2015","Dr. Holmes is interested in mindful pedagogy, educational neuroscience, story work and holistic well-being. Her research interests are language and literacy, story work and embodiment, narrative and p | Teacher Education Dissertation Award, Canadian Association of Teacher Education . 2016 | Three minute thesis gold and people's choice award, University of Calgary . 2015"
https://profiles.ucalgary.ca/kirsten-bobawsky,Kirsten Bobawsky (Fiest),Kirsten Bobawsky (Fiest),Kirsten Bobawsky (Fiest),9,9,9,1,1,1,2,2,2,1,1,1,9,9,9,0,0,0,0,0,0,epidemiology,epidemiology,0,,epidemiology,,Scientific Director | O'Brien Institute for Public Health | Professor,Scientific Director | O'Brien Institute for Public Health | Professor,Scientific Director | O'Brien Institute for Public Health | Professor,Child Health and Wellness (2020-2025) | Areas of Expertise | Comorbidity,Child Health and Wellness (2020-2025) | Areas of Expertise | Comorbidity,Child Health and Wellness (2020-2025) | Areas of Expertise | Comorbidity
https://profiles.ucalgary.ca/kirstie-lithgow,Kirstie Lithgow,Kirstie Lithgow,Kirstie Lithgow,10,10,10,1,1,1,1,1,1,4,4,4,0,0,0,0,0,0,0,0,0,neuroendocrine tumours (gastroenteropancreatic) | patient reported outcomes included treatment susceptibility | neuroendocrine tumours | improving care for patients impacted by endocrine cancer,neuroendocrine tumours (gastroenteropancreatic) | patient reported outcomes included treatment susceptibility | neuroendocrine tumours | improving care for patients impacted by endocrine cancer,0,,neuroendocrine tumours (gastroenteropancreatic) | patient reported outcomes included treatment susceptibility | neuroendocrine tumours | improving care for patients impacted by endocrine cancer,,Clinical Assistant Professor | Cumming School of Medicine | Clinical Assisant Professor,Clinical Assistant Professor | Cumming School of Medicine | Clinical Assisant Professor,Clinical Assistant Professor | Cumming School of Medicine | Clinical Assisant Professor,,,
https://profiles.ucalgary.ca/kristin-von-ranson,Kristin von Ranson,Kristin von Ranson,Kristin von Ranson,2,2,2,2,2,2,4,4,4,6,7,7,9,9,9,2,2,2,1,1,1,eating disorders and body image | depression | and childhood externalizing disorders) | maintenance factors for eating disorders across the lifespan | in the eating behaviours lab | particularly behavioural addictions,"eating disorders and body image | depression | and childhood externalizing disorders) | maintenance factors for eating disorders across the lifespan | in the eating behaviours lab | particularly behavioural addictions | research involves pre-teen, adolescent, and adult patients and community members",0,,"eating disorders and body image | depression | and childhood externalizing disorders) | maintenance factors for eating disorders across the lifespan | in the eating behaviours lab | particularly behavioural addictions | research involves pre-teen, adolescent, and adult patients and community members","research involves pre-teen, adolescent, and adult patients and community members",Professor | Faculty of Arts,Professor | Faculty of Arts,Professor | Faculty of Arts,Course number Course title Semester | PSYC 501.23 SEC 01 S01 Honours Seminar: Intro to Eating Disorders Winter 2024 | PSYC 503 Special Topics in Psychology: Eating Disorders Fall 2025,Course number Course title Semester | PSYC 501.23 SEC 01 S01 Honours Seminar: Intro to Eating Disorders Winter 2024 | PSYC 503 Special Topics in Psychology: Eating Disorders Fall 2025,Course number Course title Semester | PSYC 501.23 SEC 01 S01 Honours Seminar: Intro to Eating Disorders Winter 2024 | PSYC 503 Special Topics in Psychology: Eating Disorders Fall 2025
https://profiles.ucalgary.ca/lara-leijser,Lara Leijser,Lara Leijser,Lara Leijser,7,7,7,2,2,2,7,7,7,5,7,7,2,2,2,0,0,0,0,0,0,related long-term neurodevelopmental outcomes in vulnerable preterm infants | brain imaging | identification of early clinical | brain injury and development | brain injury,"related long-term neurodevelopmental outcomes in vulnerable preterm infants | brain imaging | identification of early clinical | brain injury and development | brain injury | brain injury and development, preterm birth, neuro-imaging, neurodevelopment my research focuses on advancing the | brain injury and development, preterm birth, neuro-imaging, neurodevelopment",0,,"related long-term neurodevelopmental outcomes in vulnerable preterm infants | brain imaging | identification of early clinical | brain injury and development | brain injury | brain injury and development, preterm birth, neuro-imaging, neurodevelopment my research focuses on advancing the | brain injury and development, preterm birth, neuro-imaging, neurodevelopment","brain injury and development, preterm birth, neuro-imaging, neurodevelopment my research focuses on advancing the | brain injury and development, preterm birth, neuro-imaging, neurodevelopment",Associate Professor | Cumming School of Medicine | Full Member,Associate Professor | Cumming School of Medicine | Full Member,Associate Professor | Cumming School of Medicine | Full Member,Brain and Mental Health (2015-2021) | Child Health and Wellness (2020-2025),Brain and Mental Health (2015-2021) | Child Health and Wellness (2020-2025),Brain and Mental Health (2015-2021) | Child Health and Wellness (2020-2025)
https://profiles.ucalgary.ca/laura-curiel,Laura Curiel,Laura Curiel,Laura Curiel,4,4,4,1,1,1,2,2,2,4,4,4,6,6,6,0,0,0,0,0,0,mental health | clinical outcomes | experimental platforms for hifu | design of new therapeutic devices,mental health | clinical outcomes | experimental platforms for hifu | design of new therapeutic devices,0,,mental health | clinical outcomes | experimental platforms for hifu | design of new therapeutic devices,,Associate Professor | Schulich School of Engineering | Full Member,Associate Professor | Schulich School of Engineering | Full Member,Associate Professor | Schulich School of Engineering | Full Member,Course number Course title Semester | BMEN 401 TUT 01 T01 Fndmnt'l Bio Med Device & Tech 2021 | BMEN 401 LEC 01 01 Fndmnt'l Bio Med Device & Tech 2021,Course number Course title Semester | BMEN 401 TUT 01 T01 Fndmnt'l Bio Med Device & Tech 2021 | BMEN 401 LEC 01 01 Fndmnt'l Bio Med Device & Tech 2021,Course number Course title Semester | BMEN 401 TUT 01 T01 Fndmnt'l Bio Med Device & Tech 2021 | BMEN 401 LEC 01 01 Fndmnt'l Bio Med Device & Tech 2021
https://profiles.ucalgary.ca/lawrence-korngut,Lawrence Korngut,Lawrence Korngut,Lawrence Korngut,4,4,4,2,2,2,3,3,3,2,14,14,16,16,16,0,0,0,0,0,0,epidemiology | collecting real world health data,epidemiology | collecting real world health data | research is focused on accelerating the development of new therapies for several neuromuscular diseases | program focuses on collecting real world health data | calgary neuromuscular program | department of clinical neurosciences | hotchkiss brain institute | calgary als & motor neuron disease clinic | korngut led the formation | canadian neuromuscular disease registry (cndr) | uceed neuro | korngut co-founded lumiio | spinal muscular atrophy | korngut has been recognized for his contributions,0,,epidemiology | collecting real world health data | research is focused on accelerating the development of new therapies for several neuromuscular diseases | program focuses on collecting real world health data | calgary neuromuscular program | department of clinical neurosciences | hotchkiss brain institute | calgary als & motor neuron disease clinic | korngut led the formation | canadian neuromuscular disease registry (cndr) | uceed neuro | korngut co-founded lumiio | spinal muscular atrophy | korngut has been recognized for his contributions,research is focused on accelerating the development of new therapies for several neuromuscular diseases | program focuses on collecting real world health data | calgary neuromuscular program | department of clinical neurosciences | hotchkiss brain institute | calgary als & motor neuron disease clinic | korngut led the formation | canadian neuromuscular disease registry (cndr) | uceed neuro | korngut co-founded lumiio | spinal muscular atrophy | korngut has been recognized for his contributions,Full Member | Hotchkiss Brain Institute | Professor of Neurology,Full Member | Hotchkiss Brain Institute | Professor of Neurology,Full Member | Hotchkiss Brain Institute | Professor of Neurology,"Clinician Researcher | Dr. Korngut is a neuromuscular neurologist at the Calgary Neuromuscular Program where he diagnoses and treats neuromuscular conditions and performs electromyographic (EMG) studies, he served as Direct | Dr. Korngut led the growth of the Calgary ALS & Motor Neuron Disease Clinic from 2010 through 2021 further establishing the clinic as a premier provider of multidisciplinary ALS care worldwide.","Clinician Researcher | Dr. Korngut is a neuromuscular neurologist at the Calgary Neuromuscular Program where he diagnoses and treats neuromuscular conditions and performs electromyographic (EMG) studies, he served as Direct | Dr. Korngut led the growth of the Calgary ALS & Motor Neuron Disease Clinic from 2010 through 2021 further establishing the clinic as a premier provider of multidisciplinary ALS care worldwide.","Clinician Researcher | Dr. Korngut is a neuromuscular neurologist at the Calgary Neuromuscular Program where he diagnoses and treats neuromuscular conditions and performs electromyographic (EMG) studies, he served as Direct | Dr. Korngut led the growth of the Calgary ALS & Motor Neuron Disease Clinic from 2010 through 2021 further establishing the clinic as a premier provider of multidisciplinary ALS care worldwide."
https://profiles.ucalgary.ca/leah-mayo,Leah Mayo,Leah Mayo,Leah Mayo,10,10,10,1,1,1,3,3,3,8,9,9,10,10,10,1,1,1,5,5,5,neuroimaging | post-traumatic stress disorder | such as substance use disorders | psychedelic-based therapeutic opportunities | gaining mechanistic insight into stress | social processing in healthy | clinical populations | clinical outcomes,neuroimaging | post-traumatic stress disorder | such as substance use disorders | psychedelic-based therapeutic opportunities | gaining mechanistic insight into stress | social processing in healthy | clinical populations | clinical outcomes | are psychedelics the future of mental health?,0,,neuroimaging | post-traumatic stress disorder | such as substance use disorders | psychedelic-based therapeutic opportunities | gaining mechanistic insight into stress | social processing in healthy | clinical populations | clinical outcomes | are psychedelics the future of mental health?,are psychedelics the future of mental health?,Assistant Professor | Cumming School of Medicine | Parker Research Chair in Psychedelics,Assistant Professor | Cumming School of Medicine | Parker Research Chair in Psychedelics,Assistant Professor | Cumming School of Medicine | Parker Research Chair in Psychedelics,"This double-blind, active-control RCT will evaluate the efficacy of psilocybin combined with Motivational Enhancement Therapy to reduce heavy drinking in a patient population with an alcohol use disor | This project is funded by a $1,000,000 CIHR project grant. | For more information, contact research coordinator Kaitlin O'Grady (kaitlin.ogrady@ucalgary.ca)","This double-blind, active-control RCT will evaluate the efficacy of psilocybin combined with Motivational Enhancement Therapy to reduce heavy drinking in a patient population with an alcohol use disor | This project is funded by a $1,000,000 CIHR project grant. | For more information, contact research coordinator Kaitlin O'Grady (kaitlin.ogrady@ucalgary.ca)","This double-blind, active-control RCT will evaluate the efficacy of psilocybin combined with Motivational Enhancement Therapy to reduce heavy drinking in a patient population with an alcohol use disor | This project is funded by a $1,000,000 CIHR project grant. | For more information, contact research coordinator Kaitlin O'Grady (kaitlin.ogrady@ucalgary.ca)"
https://profiles.ucalgary.ca/lenora-brown,Lenora Brown,Lenora Brown,Lenora Brown,4,4,4,2,2,2,4,4,4,2,3,3,0,0,0,0,0,0,0,0,0,multiple sclerosis | clinical outcomes,multiple sclerosis | clinical outcomes | research multiple sclerosis,0,,multiple sclerosis | clinical outcomes | research multiple sclerosis,research multiple sclerosis,Adjunct Assistant Professor | Cumming School of Medicine | Associate Member,Adjunct Assistant Professor | Cumming School of Medicine | Associate Member,Adjunct Assistant Professor | Cumming School of Medicine | Associate Member,,,
https://profiles.ucalgary.ca/leticia-radin-pereira,Leticia Radin Pereira,Leticia Radin Pereira,Leticia Radin Pereira,4,4,4,1,1,1,0,0,0,3,6,6,1,1,1,0,0,0,0,0,0,chronic disease | nutrition in promoting maternal health | maternal health,"chronic disease | nutrition in promoting maternal health | maternal health | diet, maternal health, nutrition, obesity dr | diet, maternal health, nutrition, obesity | research diet, maternal health, nutrition, obesity dr",0,,"chronic disease | nutrition in promoting maternal health | maternal health | diet, maternal health, nutrition, obesity dr | diet, maternal health, nutrition, obesity | research diet, maternal health, nutrition, obesity dr","diet, maternal health, nutrition, obesity dr | diet, maternal health, nutrition, obesity | research diet, maternal health, nutrition, obesity dr",Assistant Professor | Community Health Sciences | Child Health & Wellness Researcher,Assistant Professor | Community Health Sciences | Child Health & Wellness Researcher,Assistant Professor | Community Health Sciences | Child Health & Wellness Researcher,Child Health and Wellness (2020-2025),Child Health and Wellness (2020-2025),Child Health and Wellness (2020-2025)
https://profiles.ucalgary.ca/lian-willetts,Lian Willetts,Lian Willetts,Lian Willetts,8,8,8,1,1,1,2,2,2,2,2,2,9,9,9,0,0,0,0,0,0,mechanism of cancer metastasis | clinical applications in the diagnosis,mechanism of cancer metastasis | clinical applications in the diagnosis,0,,mechanism of cancer metastasis | clinical applications in the diagnosis,,Associate Professor (Teaching) | Cumming School of Medicine | Director/Innovation Portfolio,Associate Professor (Teaching) | Cumming School of Medicine | Director/Innovation Portfolio,Associate Professor (Teaching) | Cumming School of Medicine | Director/Innovation Portfolio,Course number Course title Semester | MDSC 402 LEC 01 01 Organismal Biology 2021 | MDSC 402 LAB 01 B01 Organismal Biology 2020,Course number Course title Semester | MDSC 402 LEC 01 01 Organismal Biology 2021 | MDSC 402 LAB 01 B01 Organismal Biology 2020,Course number Course title Semester | MDSC 402 LEC 01 01 Organismal Biology 2021 | MDSC 402 LAB 01 B01 Organismal Biology 2020
https://profiles.ucalgary.ca/lori-montgomery,Lori Montgomery,Lori Montgomery,Lori Montgomery,5,5,5,2,2,2,2,2,2,3,5,5,0,0,0,0,0,0,0,0,0,mental health | pain | migraine,mental health | pain | migraine | research mental health spinal cord / nerve injury &amp | mental health spinal cord / nerve injury &amp,0,,mental health | pain | migraine | research mental health spinal cord / nerve injury &amp | mental health spinal cord / nerve injury &amp,research mental health spinal cord / nerve injury &amp | mental health spinal cord / nerve injury &amp,Clinical Associate Professor | Cumming School of Medicine | Cumming School of Medicine,Clinical Associate Professor | Cumming School of Medicine | Cumming School of Medicine,Clinical Associate Professor | Cumming School of Medicine | Cumming School of Medicine,,,
https://profiles.ucalgary.ca/lorraine-venturato,Lorraine Venturato,Lorraine Venturato,Lorraine Venturato,5,5,5,3,3,3,4,4,4,7,13,13,7,7,7,0,0,0,2,2,2,care of people with dementia | learning cultures | dementia | culture change and practice development | practice development learning cultures | healthy aging | aging and place,"care of people with dementia | learning cultures | dementia | culture change and practice development | practice development learning cultures | healthy aging | aging and place | model of care for frail older people healthy aging aging and place | learning cultures, professional practice models | research dementia | alzheimer disease | in the news steps to help maintain a healthy brain easy to do | steps to help maintain a healthy brain easy to do",0,,"care of people with dementia | learning cultures | dementia | culture change and practice development | practice development learning cultures | healthy aging | aging and place | model of care for frail older people healthy aging aging and place | learning cultures, professional practice models | research dementia | alzheimer disease | in the news steps to help maintain a healthy brain easy to do | steps to help maintain a healthy brain easy to do","model of care for frail older people healthy aging aging and place | learning cultures, professional practice models | research dementia | alzheimer disease | in the news steps to help maintain a healthy brain easy to do | steps to help maintain a healthy brain easy to do",Associate Professor Emeritus | Faculty of Nursing | Full Member,Associate Professor Emeritus | Faculty of Nursing | Full Member,Associate Professor Emeritus | Faculty of Nursing | Full Member,"Course number Course title Semester | Graduate students only | This SSHRC funded study explores the lives of older adults living in 10 communities in Alberta and the Northwest Territories. In particular, we will explore and visually document the experiences of ol","Course number Course title Semester | Graduate students only | This SSHRC funded study explores the lives of older adults living in 10 communities in Alberta and the Northwest Territories. In particular, we will explore and visually document the experiences of ol","Course number Course title Semester | Graduate students only | This SSHRC funded study explores the lives of older adults living in 10 communities in Alberta and the Northwest Territories. In particular, we will explore and visually document the experiences of ol"
https://profiles.ucalgary.ca/luanne-marie-metz,Luanne Marie Metz,Luanne Marie Metz,Luanne Marie Metz,4,4,4,2,2,2,2,2,2,3,5,5,9,9,9,0,0,0,0,0,0,multiple sclerosis | both clinical | mood disorders,multiple sclerosis | both clinical | mood disorders | first therapy in development is minocycline in | other therapies are under development,0,,multiple sclerosis | both clinical | mood disorders | first therapy in development is minocycline in | other therapies are under development,first therapy in development is minocycline in | other therapies are under development,Professor - Medicine | Cumming School of Medicine | Associate Member,Professor - Medicine | Cumming School of Medicine | Associate Member,Professor - Medicine | Cumming School of Medicine | Associate Member,"award, 2017 | award (honourable mention), 2017 | award (honourable mention), 2016","award, 2017 | award (honourable mention), 2017 | award (honourable mention), 2016","award, 2017 | award (honourable mention), 2017 | award (honourable mention), 2016"
https://profiles.ucalgary.ca/manuel-hulliger,Manuel Hulliger,Manuel Hulliger,Manuel Hulliger,5,5,5,1,1,1,0,0,0,10,11,11,0,0,0,0,0,0,0,0,0,chronic and acute electrophysiology | behavioural analysis of motor patterns | histology and morphometry of sensory neurons | morphometric analysis of functionally identified single neurons | movement control and rehabilitation | kinematic and behavioural analysis of motor patterns | movement control | acute electrophysiology kinematic | behavioural analysis of motor patterns histology | morphometry of sensory neurons labelling,chronic and acute electrophysiology | behavioural analysis of motor patterns | histology and morphometry of sensory neurons | morphometric analysis of functionally identified single neurons | movement control and rehabilitation | kinematic and behavioural analysis of motor patterns | movement control | acute electrophysiology kinematic | behavioural analysis of motor patterns histology | morphometry of sensory neurons labelling | research movement control,0,,chronic and acute electrophysiology | behavioural analysis of motor patterns | histology and morphometry of sensory neurons | morphometric analysis of functionally identified single neurons | movement control and rehabilitation | kinematic and behavioural analysis of motor patterns | movement control | acute electrophysiology kinematic | behavioural analysis of motor patterns histology | morphometry of sensory neurons labelling | research movement control,research movement control,Professor Emeritus | Cumming School of Medicine | Cumming School of Medicine,Professor Emeritus | Cumming School of Medicine | Cumming School of Medicine,Professor Emeritus | Cumming School of Medicine | Cumming School of Medicine,,,
https://profiles.ucalgary.ca/marc-poulin,Marc Poulin,Marc Poulin,Marc Poulin,12,12,12,3,3,3,5,5,5,10,22,22,23,23,23,0,0,0,14,14,14,alzheimer disease | environmental conditions | stroke | high altitude physiology | chronic disease | healthy brain aging and dementia | integrative human physiology | in exercise physiology has shown | modality for different clinical populations | neuroimaging,"alzheimer disease | environmental conditions | stroke | high altitude physiology | chronic disease | healthy brain aging and dementia | integrative human physiology | in exercise physiology has shown | modality for different clinical populations | neuroimaging | ultimately, this will translate into improved health and disease prevention for canadians | exercise on the aging brain | in the news why you should be thinking about healthy aging now | healthy habit for your 60s train the brain | why you should be thinking about healthy aging now | boosting your brain’s health | cognitive health | brain health | do you know how to keep your brain healthy? | seven healthy habits | brain health and the role of exercise on the aging brain | u of calgary seeks brain study volunteers",0,,"alzheimer disease | environmental conditions | stroke | high altitude physiology | chronic disease | healthy brain aging and dementia | integrative human physiology | in exercise physiology has shown | modality for different clinical populations | neuroimaging | ultimately, this will translate into improved health and disease prevention for canadians | exercise on the aging brain | in the news why you should be thinking about healthy aging now | healthy habit for your 60s train the brain | why you should be thinking about healthy aging now | boosting your brain’s health | cognitive health | brain health | do you know how to keep your brain healthy? | seven healthy habits | brain health and the role of exercise on the aging brain | u of calgary seeks brain study volunteers","ultimately, this will translate into improved health and disease prevention for canadians | exercise on the aging brain | in the news why you should be thinking about healthy aging now | healthy habit for your 60s train the brain | why you should be thinking about healthy aging now | boosting your brain’s health | cognitive health | brain health | do you know how to keep your brain healthy? | seven healthy habits | brain health and the role of exercise on the aging brain | u of calgary seeks brain study volunteers",Professor | Cumming School of Medicine | Cumming School of Medicine,Professor | Cumming School of Medicine | Cumming School of Medicine,Professor | Cumming School of Medicine | Cumming School of Medicine,"Guenter Distinguished Achievement Award for International Health, Cumming School of Medicine, University of Calgary. 2017 | School of Human Kinetics Exceptional Alumni Award, Laurentian University/Université Laurentienne. 2014 | Watanabe Distinguished Achievement Award , Faculty of Medicine University of Calgary. 2008","Guenter Distinguished Achievement Award for International Health, Cumming School of Medicine, University of Calgary. 2017 | School of Human Kinetics Exceptional Alumni Award, Laurentian University/Université Laurentienne. 2014 | Watanabe Distinguished Achievement Award , Faculty of Medicine University of Calgary. 2008","Guenter Distinguished Achievement Award for International Health, Cumming School of Medicine, University of Calgary. 2017 | School of Human Kinetics Exceptional Alumni Award, Laurentian University/Université Laurentienne. 2014 | Watanabe Distinguished Achievement Award , Faculty of Medicine University of Calgary. 2008"
https://profiles.ucalgary.ca/marcus-koch,Marcus Koch,Marcus Koch,Marcus Koch,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,multiple sclerosis | clinical outcomes,multiple sclerosis | clinical outcomes,0,,multiple sclerosis | clinical outcomes,,Full Member | Hotchkiss Brain Institute,Full Member | Hotchkiss Brain Institute,Full Member | Hotchkiss Brain Institute,,,
https://profiles.ucalgary.ca/mariana-pinheiro-bento,Mariana Pinheiro Bento,Mariana Pinheiro Bento,Mariana Pinheiro Bento,7,7,7,4,4,4,3,3,3,6,10,10,3,3,3,9,9,9,0,0,0,biomedical engineering | machine learning | computer vision | brain magnetic resonance imaging | alzheimer disease | neuroimaging,biomedical engineering | machine learning | computer vision | brain magnetic resonance imaging | alzheimer disease | neuroimaging | child health | health and life | frontiers in computational neuroscience: deep learning and neuroimage processing in | mariana bent0. digital health for precision in prevention,0,,biomedical engineering | machine learning | computer vision | brain magnetic resonance imaging | alzheimer disease | neuroimaging | child health | health and life | frontiers in computational neuroscience: deep learning and neuroimage processing in | mariana bent0. digital health for precision in prevention,child health | health and life | frontiers in computational neuroscience: deep learning and neuroimage processing in | mariana bent0. digital health for precision in prevention,Assistant Professor | Schulich School of Engineering | Schulich School of Engineering,Assistant Professor | Schulich School of Engineering | Schulich School of Engineering,Assistant Professor | Schulich School of Engineering | Schulich School of Engineering,Child Health and Wellness (2020-2025) | Engineering Solutions for Health (2015-2021) | Health and Life,Child Health and Wellness (2020-2025) | Engineering Solutions for Health (2015-2021) | Health and Life,Child Health and Wellness (2020-2025) | Engineering Solutions for Health (2015-2021) | Health and Life
https://profiles.ucalgary.ca/mark-colijn,Mark Colijn,Mark Colijn,Mark Colijn,4,4,4,1,1,1,5,5,5,1,1,1,1,1,1,0,0,0,0,0,0,schizophrenia,schizophrenia,0,,schizophrenia,,Full Member | Hotchkiss Brain Institute | Clinical Assistant Professor,Full Member | Hotchkiss Brain Institute | Clinical Assistant Professor,Full Member | Hotchkiss Brain Institute | Clinical Assistant Professor,Brain and Mental Health (2015-2021),Brain and Mental Health (2015-2021),Brain and Mental Health (2015-2021)
https://profiles.ucalgary.ca/mark-giles-hamilton,Mark Giles Hamilton,Mark Giles Hamilton,Mark Giles Hamilton,7,7,7,2,2,2,3,3,3,10,18,18,11,11,11,0,0,0,0,0,0,brain tumour patient treatment response (clinical trials) | deep vein thrombosis prophylaxis in brain tumor patients | treatment and outcomes | hamilton specializes in paediatric neurosurgery | outcomes summary of research dr | department of pediatrics | cerebrospinal fluid disorders (ishcsf)) | canadian journal of neurological sciences | current main clinical | stroke,brain tumour patient treatment response (clinical trials) | deep vein thrombosis prophylaxis in brain tumor patients | treatment and outcomes | hamilton specializes in paediatric neurosurgery | outcomes summary of research dr | department of pediatrics | cerebrospinal fluid disorders (ishcsf)) | canadian journal of neurological sciences | current main clinical | stroke | ventricular shunt insertion infections in the neurosurgery | risking the loss of neurological function | significantly increases healthcare costs | medical institutions to conduct a clinical trial | 2) unrecognized congenital—patients with imaging features | imaging studies | adult hydrocephalus clinical research network | adult hydrocephalus clinical research network (ahcrn),0,,brain tumour patient treatment response (clinical trials) | deep vein thrombosis prophylaxis in brain tumor patients | treatment and outcomes | hamilton specializes in paediatric neurosurgery | outcomes summary of research dr | department of pediatrics | cerebrospinal fluid disorders (ishcsf)) | canadian journal of neurological sciences | current main clinical | stroke | ventricular shunt insertion infections in the neurosurgery | risking the loss of neurological function | significantly increases healthcare costs | medical institutions to conduct a clinical trial | 2) unrecognized congenital—patients with imaging features | imaging studies | adult hydrocephalus clinical research network | adult hydrocephalus clinical research network (ahcrn),ventricular shunt insertion infections in the neurosurgery | risking the loss of neurological function | significantly increases healthcare costs | medical institutions to conduct a clinical trial | 2) unrecognized congenital—patients with imaging features | imaging studies | adult hydrocephalus clinical research network | adult hydrocephalus clinical research network (ahcrn),Professor | Cumming School of Medicine | Full Member,Professor | Cumming School of Medicine | Full Member,Professor | Cumming School of Medicine | Full Member,"Cerebrospinal fluid (CSF) shunts are the most frequent type of surgical treatment for hydrocephalus which most commonly redirects some of the CSF from the brain into the abdominal cavity. External dra | PRIHS 6 Grant (2021) | Thanks to a $14 million National Institute of Neurological Disorders and Stroke (NINDS) grant, the largest grant ever awarded to study adult hydrocephalus, the 8 sites of the Adult Hydrocephalus Clini","Cerebrospinal fluid (CSF) shunts are the most frequent type of surgical treatment for hydrocephalus which most commonly redirects some of the CSF from the brain into the abdominal cavity. External dra | PRIHS 6 Grant (2021) | Thanks to a $14 million National Institute of Neurological Disorders and Stroke (NINDS) grant, the largest grant ever awarded to study adult hydrocephalus, the 8 sites of the Adult Hydrocephalus Clini","Cerebrospinal fluid (CSF) shunts are the most frequent type of surgical treatment for hydrocephalus which most commonly redirects some of the CSF from the brain into the abdominal cavity. External dra | PRIHS 6 Grant (2021) | Thanks to a $14 million National Institute of Neurological Disorders and Stroke (NINDS) grant, the largest grant ever awarded to study adult hydrocephalus, the 8 sites of the Adult Hydrocephalus Clini"
https://profiles.ucalgary.ca/maryam-faiz,Maryam Faiz,Maryam Faiz,Maryam Faiz,6,6,6,1,1,1,5,5,5,3,3,3,2,2,2,0,0,0,0,0,0,stroke | uncovering new treatments for brain injury | how gut-derived signals can influence their responses,stroke | uncovering new treatments for brain injury | how gut-derived signals can influence their responses,0,,stroke | uncovering new treatments for brain injury | how gut-derived signals can influence their responses,,Associate Professor | Cumming School of Medicine | Full Member,Associate Professor | Cumming School of Medicine | Full Member,Associate Professor | Cumming School of Medicine | Full Member,Brain and Mental Health (2015-2021) | Child Health and Wellness (2020-2025),Brain and Mental Health (2015-2021) | Child Health and Wellness (2020-2025),Brain and Mental Health (2015-2021) | Child Health and Wellness (2020-2025)
